parent_foodcode,parent_desc,ingred_code,ingred_desc,ingred_wt
28345010,"Chicken or turkey soup, cream of, canned, reduced sodium, NS as to made with milk or water",6955,"Soup, cream of chicken, canned, condensed, reduced sodium",305
28345010,"Chicken or turkey soup, cream of, canned, reduced sodium, NS as to made with milk or water",14411,"Beverages, water, tap, drinking",296.25
28345020,"Chicken or turkey soup, cream of, canned, reduced sodium, made with milk",1111,"Milk, averaged fat, with added vitamin A and D",305
28345020,"Chicken or turkey soup, cream of, canned, reduced sodium, made with milk",6955,"Soup, cream of chicken, canned, condensed, reduced sodium",305
28345030,"Chicken or turkey soup, cream of, canned, reduced sodium, made with water",6955,"Soup, cream of chicken, canned, condensed, reduced sodium",305
28345030,"Chicken or turkey soup, cream of, canned, reduced sodium, made with water",14411,"Beverages, water, tap, drinking",296.25
28345110,"Chicken or turkey soup, cream of, NS as to prepared with milk or water",6016,"Soup, cream of chicken, canned, condensed",305
28345110,"Chicken or turkey soup, cream of, NS as to prepared with milk or water",14411,"Beverages, water, tap, drinking",296
28345120,"Chicken or turkey soup, cream of, prepared with milk",1111,"Milk, averaged fat, with added vitamin A and D",305
28345120,"Chicken or turkey soup, cream of, prepared with milk",6016,"Soup, cream of chicken, canned, condensed",305
28345130,"Chicken or turkey soup, cream of, prepared with water",6016,"Soup, cream of chicken, canned, condensed",305
28345130,"Chicken or turkey soup, cream of, prepared with water",14411,"Beverages, water, tap, drinking",296.25
28345160,"Chicken or turkey mushroom soup, cream of, prepared with milk",1111,"Milk, averaged fat, with added vitamin A and D",305
28345160,"Chicken or turkey mushroom soup, cream of, prepared with milk",6149,"Soup, chicken mushroom, canned, condensed",305
28350040,"Fish stock, home recipe",6174,"Soup, stock, fish, home-prepared",100
28350050,Fish chowder,1001,"Butter, salted",56
28350050,Fish chowder,1053,"Cream, fluid, heavy whipping",476
28350050,Fish chowder,2030,"Spices, pepper, black",2.133
28350050,Fish chowder,2042,"Spices, thyme, dried",0.9
28350050,Fish chowder,2047,"Salt, table, iodized",4.5
28350050,Fish chowder,6174,"Soup, stock, fish, home-prepared",732
28350050,Fish chowder,10862,"Pork, cured, bacon, pre-sliced, cooked, pan-fried",32
28350050,Fish chowder,11282,"Onions, raw",300
28350050,Fish chowder,11297,"Parsley, fresh",7.5
28350050,Fish chowder,11352,"Potatoes, flesh and skin, raw",1107
28350050,Fish chowder,15019,"Fish, cod, Pacific, raw (may have been previously frozen)",1617
28350110,"Crab soup, NS as to tomato-base or cream style",1001,"Butter, salted",56
28350110,"Crab soup, NS as to tomato-base or cream style",1111,"Milk, averaged fat, with added vitamin A and D",244
28350110,"Crab soup, NS as to tomato-base or cream style",2042,"Spices, thyme, dried",0.45
28350110,"Crab soup, NS as to tomato-base or cream style",6963,Fish broth,1708
28350110,"Crab soup, NS as to tomato-base or cream style",11124,"Carrots, raw",61
28350110,"Crab soup, NS as to tomato-base or cream style",11215,"Garlic, raw",2.813
28350110,"Crab soup, NS as to tomato-base or cream style",11282,"Onions, raw",110
28350110,"Crab soup, NS as to tomato-base or cream style",11529,"Tomatoes, red, ripe, raw, year round average",180
28350110,"Crab soup, NS as to tomato-base or cream style",15140,"Crustaceans, crab, blue, cooked, moist heat",453.6
28350120,"Crab soup, tomato-base",2007,"Spices, celery seed",2.166
28350120,"Crab soup, tomato-base",2028,"Spices, paprika",2.3
28350120,"Crab soup, tomato-base",2030,"Spices, pepper, black",2.133
28350120,"Crab soup, tomato-base",2047,"Salt, table, iodized",3
28350120,"Crab soup, tomato-base",6008,"Soup, beef broth or bouillon canned, ready-to-serve",480
28350120,"Crab soup, tomato-base",11040,"Lima beans, immature seeds, frozen, baby, cooked, boiled, drained, without salt",180
28350120,"Crab soup, tomato-base",11124,"Carrots, raw",122
28350120,"Crab soup, tomato-base",11179,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt",164
28350120,"Crab soup, tomato-base",11282,"Onions, raw",20
28350120,"Crab soup, tomato-base",11531,"Tomatoes, red, ripe, canned, packed in tomato juice",794
28350120,"Crab soup, tomato-base",14411,"Beverages, water, tap, drinking",711
28350120,"Crab soup, tomato-base",15140,"Crustaceans, crab, blue, cooked, moist heat",453.6
28350210,"Clam chowder, NS as to Manhattan or New England style",1111,"Milk, averaged fat, with added vitamin A and D",305
28350210,"Clam chowder, NS as to Manhattan or New England style",6030,"Soup, clam chowder, new england, canned, condensed",298
28350220,"Clam chowder, Manhattan",6027,"Soup, clam chowder, manhattan style, canned, chunky, ready-to-serve",100
28350310,Turtle and vegetable soup,4322,"Vegetable oil, averaged",14
28350310,Turtle and vegetable soup,6008,"Soup, beef broth or bouillon canned, ready-to-serve",1440
28350310,Turtle and vegetable soup,11052,"Beans, snap, green, raw",50
28350310,Turtle and vegetable soup,11124,"Carrots, raw",61
28350310,Turtle and vegetable soup,11143,"Celery, raw",40
28350310,Turtle and vegetable soup,11179,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt",82
28350310,Turtle and vegetable soup,11282,"Onions, raw",110
28350310,Turtle and vegetable soup,11297,"Parsley, fresh",15
28350310,Turtle and vegetable soup,11313,"Peas, green, frozen, cooked, boiled, drained, without salt",72
28350310,Turtle and vegetable soup,11352,"Potatoes, flesh and skin, raw",150
28350310,Turtle and vegetable soup,11529,"Tomatoes, red, ripe, raw, year round average",180
28350310,Turtle and vegetable soup,93600,"Turtle, green, raw",375
28351110,"Fish and vegetable soup, no potatoes, Mexican style",2047,"Salt, table, iodized",1.5
28351110,"Fish and vegetable soup, no potatoes, Mexican style",4322,"Vegetable oil, averaged",14
28351110,"Fish and vegetable soup, no potatoes, Mexican style",6963,Fish broth,1464
28351110,"Fish and vegetable soup, no potatoes, Mexican style",11124,"Carrots, raw",30.5
28351110,"Fish and vegetable soup, no potatoes, Mexican style",11143,"Celery, raw",20
28351110,"Fish and vegetable soup, no potatoes, Mexican style",11282,"Onions, raw",110
28351110,"Fish and vegetable soup, no potatoes, Mexican style",11529,"Tomatoes, red, ripe, raw, year round average",246
28351110,"Fish and vegetable soup, no potatoes, Mexican style",15019,"Fish, cod, Pacific, raw (may have been previously frozen)",453.6
28351120,"Fish soup with potatoes, Mexican style",4322,"Vegetable oil, averaged",14
28351120,"Fish soup with potatoes, Mexican style",6963,Fish broth,1464
28351120,"Fish soup with potatoes, Mexican style",11282,"Onions, raw",110
28351120,"Fish soup with potatoes, Mexican style",11367,"Potatoes, boiled, cooked without skin, flesh, without salt",167
28351120,"Fish soup with potatoes, Mexican style",15019,"Fish, cod, Pacific, raw (may have been previously frozen)",453.6
28351160,"Codfish, rice, and vegetable soup, Puerto Rican style",2047,"Salt, table, iodized",12
28351160,"Codfish, rice, and vegetable soup, Puerto Rican style",4053,"Oil, olive, salad or cooking",28
28351160,"Codfish, rice, and vegetable soup, Puerto Rican style",9195,"Olives, pickled, canned or bottled, green",33.25
28351160,"Codfish, rice, and vegetable soup, Puerto Rican style",11215,"Garlic, raw",3
28351160,"Codfish, rice, and vegetable soup, Puerto Rican style",11282,"Onions, raw",110
28351160,"Codfish, rice, and vegetable soup, Puerto Rican style",11333,"Peppers, sweet, green, raw",119
28351160,"Codfish, rice, and vegetable soup, Puerto Rican style",11529,"Tomatoes, red, ripe, raw, year round average",123
28351160,"Codfish, rice, and vegetable soup, Puerto Rican style",11547,"Tomato products, canned, puree, without salt added",62.5
28351160,"Codfish, rice, and vegetable soup, Puerto Rican style",14411,"Beverages, water, tap, drinking",1422
28351160,"Codfish, rice, and vegetable soup, Puerto Rican style",15017,"Fish, cod, Atlantic, canned, solids and liquid",453.6
28351160,"Codfish, rice, and vegetable soup, Puerto Rican style",20045,"Rice, white, long-grain, regular, enriched, cooked",521.4
28351170,"Codfish soup with noodles, Puerto Rican style",2047,"Salt, table, iodized",12
28351170,"Codfish soup with noodles, Puerto Rican style",4053,"Oil, olive, salad or cooking",28
28351170,"Codfish soup with noodles, Puerto Rican style",9195,"Olives, pickled, canned or bottled, green",33.25
28351170,"Codfish soup with noodles, Puerto Rican style",11215,"Garlic, raw",3
28351170,"Codfish soup with noodles, Puerto Rican style",11282,"Onions, raw",110
28351170,"Codfish soup with noodles, Puerto Rican style",11333,"Peppers, sweet, green, raw",119
28351170,"Codfish soup with noodles, Puerto Rican style",11529,"Tomatoes, red, ripe, raw, year round average",123
28351170,"Codfish soup with noodles, Puerto Rican style",11547,"Tomato products, canned, puree, without salt added",62.5
28351170,"Codfish soup with noodles, Puerto Rican style",14411,"Beverages, water, tap, drinking",1422
28351170,"Codfish soup with noodles, Puerto Rican style",15017,"Fish, cod, Atlantic, canned, solids and liquid",453.6
28351170,"Codfish soup with noodles, Puerto Rican style",20110,"Noodles, egg, enriched, cooked",592
28355110,"Clam chowder, New England, NS as to prepared with water or milk",6230,"Soup, clam chowder, new england, canned, prepared with equal volume low fat (2%) milk",100
28355120,"Clam chowder, New England, prepared with milk",1111,"Milk, averaged fat, with added vitamin A and D",305
28355120,"Clam chowder, New England, prepared with milk",6030,"Soup, clam chowder, new england, canned, condensed",298
28355130,"Clam chowder, New England, prepared with water",6430,"Soup, clam chowder, new england, canned, prepared with equal volume water",100
28355140,"Clam chowder, New England, reduced sodium, canned or ready-to-serve",27043,"Soup, clam chowder, new england, reduced sodium, canned, ready-to-serve",100
28355210,"Crab soup, cream of, prepared with milk",1001,"Butter, salted",56
28355210,"Crab soup, cream of, prepared with milk",1111,"Milk, averaged fat, with added vitamin A and D",244
28355210,"Crab soup, cream of, prepared with milk",2042,"Spices, thyme, dried",0.45
28355210,"Crab soup, cream of, prepared with milk",6963,Fish broth,1708
28355210,"Crab soup, cream of, prepared with milk",11124,"Carrots, raw",61
28355210,"Crab soup, cream of, prepared with milk",11215,"Garlic, raw",2.813
28355210,"Crab soup, cream of, prepared with milk",11282,"Onions, raw",110
28355210,"Crab soup, cream of, prepared with milk",11529,"Tomatoes, red, ripe, raw, year round average",180
28355210,"Crab soup, cream of, prepared with milk",15140,"Crustaceans, crab, blue, cooked, moist heat",453.6
28355250,Lobster bisque,1001,"Butter, salted",56
28355250,Lobster bisque,1111,"Milk, averaged fat, with added vitamin A and D",244
28355250,Lobster bisque,2042,"Spices, thyme, dried",0.45
28355250,Lobster bisque,6963,Fish broth,1708
28355250,Lobster bisque,11124,"Carrots, raw",61
28355250,Lobster bisque,11215,"Garlic, raw",2.813
28355250,Lobster bisque,11282,"Onions, raw",110
28355250,Lobster bisque,11529,"Tomatoes, red, ripe, raw, year round average",180
28355250,Lobster bisque,15148,"Crustaceans, lobster, northern, cooked, moist heat",453.6
28355260,Lobster gumbo,1001,"Butter, salted",28
28355260,Lobster gumbo,2047,"Salt, table, iodized",3
28355260,Lobster gumbo,6963,Fish broth,976
28355260,Lobster gumbo,11143,"Celery, raw",60
28355260,Lobster gumbo,11281,"Okra, frozen, cooked, boiled, drained, without salt",284
28355260,Lobster gumbo,11282,"Onions, raw",160
28355260,Lobster gumbo,11547,"Tomato products, canned, puree, without salt added",375
28355260,Lobster gumbo,15148,"Crustaceans, lobster, northern, cooked, moist heat",453.6
28355260,Lobster gumbo,20081,"Wheat flour, white, all-purpose, enriched, bleached",23.438
28355350,"Salmon soup, cream style",1001,"Butter, salted",56
28355350,"Salmon soup, cream style",1111,"Milk, averaged fat, with added vitamin A and D",244
28355350,"Salmon soup, cream style",2042,"Spices, thyme, dried",0.45
28355350,"Salmon soup, cream style",6963,Fish broth,1708
28355350,"Salmon soup, cream style",11124,"Carrots, raw",61
28355350,"Salmon soup, cream style",11215,"Garlic, raw",2.813
28355350,"Salmon soup, cream style",11282,"Onions, raw",110
28355350,"Salmon soup, cream style",11529,"Tomatoes, red, ripe, raw, year round average",180
28355350,"Salmon soup, cream style",15084,"Fish, salmon, pink, canned, total can contents",453.6
28355410,"Shrimp soup, cream of, NS as to prepared with milk or water",6256,"Soup, cream of shrimp, canned, prepared with equal volume low fat (2%) milk",100
28355420,"Shrimp soup, cream of, prepared with milk",6256,"Soup, cream of shrimp, canned, prepared with equal volume low fat (2%) milk",100
28355430,"Shrimp soup, cream of, prepared with water",6456,"Soup, cream of shrimp, canned, prepared with equal volume water",100
28355440,Shrimp gumbo,1001,"Butter, salted",28
28355440,Shrimp gumbo,2047,"Salt, table, iodized",3
28355440,Shrimp gumbo,6963,Fish broth,976
28355440,Shrimp gumbo,11143,"Celery, raw",60
28355440,Shrimp gumbo,11281,"Okra, frozen, cooked, boiled, drained, without salt",284
28355440,Shrimp gumbo,11282,"Onions, raw",160
28355440,Shrimp gumbo,11547,"Tomato products, canned, puree, without salt added",375
28355440,Shrimp gumbo,15152,"Crustaceans, shrimp, mixed species, canned",453.6
28355440,Shrimp gumbo,20081,"Wheat flour, white, all-purpose, enriched, bleached",23.438
28355450,"Seafood soup with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy",4322,"Vegetable oil, averaged",14
28355450,"Seafood soup with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy",6963,Fish broth,1464
28355450,"Seafood soup with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy",11052,"Beans, snap, green, raw",50
28355450,"Seafood soup with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy",11124,"Carrots, raw",61
28355450,"Seafood soup with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy",11143,"Celery, raw",40
28355450,"Seafood soup with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy",11179,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt",82
28355450,"Seafood soup with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy",11282,"Onions, raw",110
28355450,"Seafood soup with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy",11297,"Parsley, fresh",15
28355450,"Seafood soup with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy",11313,"Peas, green, frozen, cooked, boiled, drained, without salt",72
28355450,"Seafood soup with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy",11352,"Potatoes, flesh and skin, raw",150
28355450,"Seafood soup with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy",11529,"Tomatoes, red, ripe, raw, year round average",180
28355450,"Seafood soup with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy",15192,"Fish, cod, Pacific, cooked, dry heat (may contain additives to retain moisture)",272
28355460,"Seafood soup with potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy",4322,"Vegetable oil, averaged",14
28355460,"Seafood soup with potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy",6963,Fish broth,1464
28355460,"Seafood soup with potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy",11052,"Beans, snap, green, raw",50
28355460,"Seafood soup with potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy",11143,"Celery, raw",40
28355460,"Seafood soup with potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy",11179,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt",82
28355460,"Seafood soup with potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy",11282,"Onions, raw",110
28355460,"Seafood soup with potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy",11297,"Parsley, fresh",15
28355460,"Seafood soup with potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy",11313,"Peas, green, frozen, cooked, boiled, drained, without salt",72
28355460,"Seafood soup with potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy",11352,"Potatoes, flesh and skin, raw",150
28355460,"Seafood soup with potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy",11529,"Tomatoes, red, ripe, raw, year round average",180
28355460,"Seafood soup with potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy",15192,"Fish, cod, Pacific, cooked, dry heat (may contain additives to retain moisture)",272
28355470,"Seafood soup with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes",4322,"Vegetable oil, averaged",14
28355470,"Seafood soup with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes",6963,Fish broth,1464
28355470,"Seafood soup with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes",11052,"Beans, snap, green, raw",50
28355470,"Seafood soup with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes",11124,"Carrots, raw",61
28355470,"Seafood soup with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes",11143,"Celery, raw",40
28355470,"Seafood soup with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes",11179,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt",82
28355470,"Seafood soup with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes",11282,"Onions, raw",110
28355470,"Seafood soup with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes",11297,"Parsley, fresh",15
28355470,"Seafood soup with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes",11313,"Peas, green, frozen, cooked, boiled, drained, without salt",72
28355470,"Seafood soup with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes",11529,"Tomatoes, red, ripe, raw, year round average",180
28355470,"Seafood soup with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes",15192,"Fish, cod, Pacific, cooked, dry heat (may contain additives to retain moisture)",272
28355480,"Seafood soup with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes",4322,"Vegetable oil, averaged",14
28355480,"Seafood soup with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes",6963,Fish broth,1464
28355480,"Seafood soup with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes",11052,"Beans, snap, green, raw",50
28355480,"Seafood soup with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes",11143,"Celery, raw",40
28355480,"Seafood soup with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes",11179,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt",82
28355480,"Seafood soup with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes",11282,"Onions, raw",110
28355480,"Seafood soup with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes",11297,"Parsley, fresh",15
28355480,"Seafood soup with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes",11313,"Peas, green, frozen, cooked, boiled, drained, without salt",72
28355480,"Seafood soup with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes",11529,"Tomatoes, red, ripe, raw, year round average",180
28355480,"Seafood soup with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes",15192,"Fish, cod, Pacific, cooked, dry heat (may contain additives to retain moisture)",272
28360100,"Meat broth, Puerto Rican style",6008,"Soup, beef broth or bouillon canned, ready-to-serve",100
28360210,"Spanish vegetable soup, Puerto Rican style",2047,"Salt, table, iodized",9
28360210,"Spanish vegetable soup, Puerto Rican style",5000,"Chicken, broiler, rotisserie, BBQ, breast, meat only",112
28360210,"Spanish vegetable soup, Puerto Rican style",5319,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",44.8
28360210,"Spanish vegetable soup, Puerto Rican style",5334,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",67.2
28360210,"Spanish vegetable soup, Puerto Rican style",10141,"Pork, cured, ham, center slice, country-style, separable lean only, raw",113.4
28360210,"Spanish vegetable soup, Puerto Rican style",10165,"Pork, cured, salt pork, raw",56.7
28360210,"Spanish vegetable soup, Puerto Rican style",11109,"Cabbage, raw",226.8
28360210,"Spanish vegetable soup, Puerto Rican style",11215,"Garlic, raw",3
28360210,"Spanish vegetable soup, Puerto Rican style",11282,"Onions, raw",110
28360210,"Spanish vegetable soup, Puerto Rican style",11352,"Potatoes, flesh and skin, raw",226.8
28360210,"Spanish vegetable soup, Puerto Rican style",11529,"Tomatoes, red, ripe, raw, year round average",111
28360210,"Spanish vegetable soup, Puerto Rican style",11564,"Turnips, raw",255.15
28360210,"Spanish vegetable soup, Puerto Rican style",14411,"Beverages, water, tap, drinking",785.063
28360210,"Spanish vegetable soup, Puerto Rican style",16014,"Beans, black, mature seeds, raw",28.35
28360210,"Spanish vegetable soup, Puerto Rican style",23222,"Ground beef, raw, averaged",226.8
28500000,"Gravy, poultry",6119,"Gravy, chicken, canned or bottled, ready-to-serve",100
28500040,"Gravy, beef",6116,"Gravy, beef, canned, ready-to-serve",100
28501010,"Gravy, beef, fat free",6116,"Gravy, beef, canned, ready-to-serve",100
28501110,"Gravy, poultry, fat free",6119,"Gravy, chicken, canned or bottled, ready-to-serve",100
28520000,"Gravy, made with soy sauce",6075,"Soup, beef broth or bouillon, powder, dry",3.6
28520000,"Gravy, made with soy sauce",14411,"Beverages, water, tap, drinking",118.5
28520000,"Gravy, made with soy sauce",16123,Soy sauce made from soy and wheat (shoyu),5.3
28520000,"Gravy, made with soy sauce",19335,"Sugars, granulated",4.167
28520000,"Gravy, made with soy sauce",20027,Cornstarch,8
28520010,"Gravy, NFS",6116,"Gravy, beef, canned, ready-to-serve",100
28520100,Oyster sauce,6176,"Sauce, oyster, ready-to-serve",100
28522000,Mole sauce,19080,"Candies, semisweet chocolate",10
28522000,Mole sauce,27063,"Sauce, enchilada, red, mild, ready to serve",90
31101010,"Egg, whole, raw",1123,"Egg, whole, raw, fresh",100
31108010,"Egg, white only, raw",1124,"Egg, white, raw, fresh",100
31110010,"Egg, yolk only, raw",1125,"Egg, yolk, raw, fresh",100
41420100,Miso sauce,4016,"Salad dressing, sesame seed dressing, regular",90
41420100,Miso sauce,16112,Miso,5
41420100,Miso sauce,19335,"Sugars, granulated",5
41420110,Miso,16112,Miso,100
41420250,Hoisin sauce,6175,"Sauce, hoisin, ready-to-serve",100
41420300,Soy sauce,16123,Soy sauce made from soy and wheat (shoyu),100
41420350,"Soy sauce, reduced sodium",16424,"Soy sauce made from soy and wheat (shoyu), low sodium",100
41420400,Teriyaki sauce,6112,"Sauce, teriyaki, ready-to-serve",100
41420410,"Teriyaki sauce, reduced sodium",6189,"Sauce, teriyaki, ready-to-serve, reduced sodium",100
41420450,Worcestershire sauce,6971,"Sauce, worcestershire",100
41601010,"Bean soup, NFS",6004,"Soup, bean with pork, canned, condensed",326
41601010,"Bean soup, NFS",14411,"Beverages, water, tap, drinking",296
41601020,"Bean with bacon or ham soup, canned or ready-to-serve",6004,"Soup, bean with pork, canned, condensed",326
41601020,"Bean with bacon or ham soup, canned or ready-to-serve",14411,"Beverages, water, tap, drinking",296.25
41601030,"Black bean soup, home recipe, canned or ready-to-serve",6402,"Soup, black bean, canned, prepared with equal volume water",100
41601040,"Lima bean soup, home recipe, canned or ready-to-serve",6194,"Soup, chicken broth, ready-to-serve",960
41601040,"Lima bean soup, home recipe, canned or ready-to-serve",10136,"Pork, cured, ham, boneless, regular (approximately 11% fat), roasted",113.4
41601040,"Lima bean soup, home recipe, canned or ready-to-serve",11125,"Carrots, cooked, boiled, drained, without salt",46
41601040,"Lima bean soup, home recipe, canned or ready-to-serve",11143,"Celery, raw",38
41601040,"Lima bean soup, home recipe, canned or ready-to-serve",11283,"Onions, cooked, boiled, drained, without salt",125
41601040,"Lima bean soup, home recipe, canned or ready-to-serve",11297,"Parsley, fresh",7.5
41601040,"Lima bean soup, home recipe, canned or ready-to-serve",16072,"Lima beans, large, mature seeds, cooked, boiled, without salt",705
41601070,"Soybean soup, miso broth",4322,"Vegetable oil, averaged",9.333
41601070,"Soybean soup, miso broth",6194,"Soup, chicken broth, ready-to-serve",960
41601070,"Soybean soup, miso broth",11269,"Mushrooms, shiitake, cooked, without salt",36
41601070,"Soybean soup, miso broth",11445,"Seaweed, kelp, raw",10
41601070,"Soybean soup, miso broth",15018,"Fish, cod, Atlantic, dried and salted",14
41601070,"Soybean soup, miso broth",16112,Miso,68.75
41601070,"Soybean soup, miso broth",16127,"Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)",56.7
41601080,"Pinto bean soup, home recipe, canned or ready-to-serve",6194,"Soup, chicken broth, ready-to-serve",960
41601080,"Pinto bean soup, home recipe, canned or ready-to-serve",10136,"Pork, cured, ham, boneless, regular (approximately 11% fat), roasted",113.4
41601080,"Pinto bean soup, home recipe, canned or ready-to-serve",11125,"Carrots, cooked, boiled, drained, without salt",46
41601080,"Pinto bean soup, home recipe, canned or ready-to-serve",11143,"Celery, raw",38
41601080,"Pinto bean soup, home recipe, canned or ready-to-serve",11283,"Onions, cooked, boiled, drained, without salt",125
41601080,"Pinto bean soup, home recipe, canned or ready-to-serve",11297,"Parsley, fresh",7.5
41601080,"Pinto bean soup, home recipe, canned or ready-to-serve",16042,"Beans, pinto, mature seeds, raw (Includes foods for USDA's Food Distribution Program)",723.75
41601090,"Bean soup, with macaroni, home recipe, canned, or ready-to-serve",1032,"Cheese, parmesan, grated",56.7
41601090,"Bean soup, with macaroni, home recipe, canned, or ready-to-serve",4053,"Oil, olive, salad or cooking",28
41601090,"Bean soup, with macaroni, home recipe, canned, or ready-to-serve",6194,"Soup, chicken broth, ready-to-serve",960
41601090,"Bean soup, with macaroni, home recipe, canned, or ready-to-serve",11125,"Carrots, cooked, boiled, drained, without salt",46
41601090,"Bean soup, with macaroni, home recipe, canned, or ready-to-serve",11143,"Celery, raw",38
41601090,"Bean soup, with macaroni, home recipe, canned, or ready-to-serve",11215,"Garlic, raw",6
41601090,"Bean soup, with macaroni, home recipe, canned, or ready-to-serve",11283,"Onions, cooked, boiled, drained, without salt",125
41601090,"Bean soup, with macaroni, home recipe, canned, or ready-to-serve",11297,"Parsley, fresh",7.5
41601090,"Bean soup, with macaroni, home recipe, canned, or ready-to-serve",16050,"Beans, white, mature seeds, cooked, boiled, without salt",671.25
41601090,"Bean soup, with macaroni, home recipe, canned, or ready-to-serve",20121,"Pasta, cooked, enriched, without added salt",280
41601110,"Bean and ham soup, chunky style, canned or ready-to-serve",6050,"Soup, pea, split with ham, canned, chunky, ready-to-serve",100
41601130,"Bean soup, mixed beans, home recipe, canned or ready-to-serve",6194,"Soup, chicken broth, ready-to-serve",960
41601130,"Bean soup, mixed beans, home recipe, canned or ready-to-serve",10136,"Pork, cured, ham, boneless, regular (approximately 11% fat), roasted",113.4
41601130,"Bean soup, mixed beans, home recipe, canned or ready-to-serve",11125,"Carrots, cooked, boiled, drained, without salt",46
41601130,"Bean soup, mixed beans, home recipe, canned or ready-to-serve",11143,"Celery, raw",38
41601130,"Bean soup, mixed beans, home recipe, canned or ready-to-serve",11283,"Onions, cooked, boiled, drained, without salt",125
41601130,"Bean soup, mixed beans, home recipe, canned or ready-to-serve",11297,"Parsley, fresh",7.5
41601130,"Bean soup, mixed beans, home recipe, canned or ready-to-serve",16017,"Beans, black turtle, mature seeds, cooked, boiled, without salt",185
41601130,"Bean soup, mixed beans, home recipe, canned or ready-to-serve",16043,"Beans, pinto, mature seeds, cooked, boiled, without salt",171
41601130,"Bean soup, mixed beans, home recipe, canned or ready-to-serve",16050,"Beans, white, mature seeds, cooked, boiled, without salt",179
41601130,"Bean soup, mixed beans, home recipe, canned or ready-to-serve",16072,"Lima beans, large, mature seeds, cooked, boiled, without salt",141
41601140,"Bean soup, home recipe",6194,"Soup, chicken broth, ready-to-serve",960
41601140,"Bean soup, home recipe",10136,"Pork, cured, ham, boneless, regular (approximately 11% fat), roasted",113.4
41601140,"Bean soup, home recipe",11125,"Carrots, cooked, boiled, drained, without salt",46
41601140,"Bean soup, home recipe",11143,"Celery, raw",38
41601140,"Bean soup, home recipe",11283,"Onions, cooked, boiled, drained, without salt",125
41601140,"Bean soup, home recipe",11297,"Parsley, fresh",7.6
41601140,"Bean soup, home recipe",16050,"Beans, white, mature seeds, cooked, boiled, without salt",671.25
41601160,"Bean and ham soup, canned, reduced sodium, prepared with water or ready-to-serve",6190,"Soup, bean & ham, canned, reduced sodium, prepared with water or ready-to-serve",100
41601180,"Bean and ham soup, home recipe",6194,"Soup, chicken broth, ready-to-serve",960
